Da­tum,Vi­deo,Vi­deo­ti­tel,Ver­öf­fent­li­chungs­zeit­punkt des Vi­de­os,Wie­der­ga­be­zeit (Stun­den)
2020-09-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6156
2020-09-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6373
2020-09-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0128
2020-09-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3514
2020-10-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1185
2020-10-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5735
2020-10-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3714
2020-10-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0158
2020-10-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0463
2020-10-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3495
2020-10-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0139
2020-10-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-10-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2729
2020-10-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0893
2020-10-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5332
2020-10-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0091
2020-10-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.737
2020-10-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0915
2020-10-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0347
2020-10-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2714
2020-10-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3623
2020-10-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.7304
2020-10-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5937
2020-10-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.77
2020-10-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.4102
2020-10-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5974
2020-10-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6841
2020-10-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1277
2020-10-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3326
2020-10-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2429
2020-10-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4164
2020-10-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1574
2020-10-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.303
2020-10-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-10-31,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-11-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0001
2020-11-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0005
2020-11-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0612
2020-11-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0565
2020-11-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0123
2020-11-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0056
2020-11-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0152
2020-11-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0358
2020-11-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0313
2020-11-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-11-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2557
2020-11-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4082
2020-11-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0127
2020-11-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0141
2020-11-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3954
2020-11-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2461
2020-11-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3768
2020-11-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.069
2020-11-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.196
2020-11-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3332
2020-11-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0252
2020-11-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2999
2020-11-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4425
2020-11-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5179
2020-11-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2141
2020-11-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-11-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-11-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2020-11-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0534
2020-11-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1522
2020-12-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2735
2020-12-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4199
2020-12-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6459
2020-12-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1557
2020-12-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2228
2020-12-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1838
2020-12-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3166
2020-12-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3011
2020-12-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2622
2020-12-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.7953
2020-12-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2874
2020-12-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8552
2020-12-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9979
2020-12-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2927
2020-12-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9675
2020-12-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2354
2020-12-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1936
2020-12-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0444
2020-12-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2652
2020-12-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0082
2020-12-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9416
2020-12-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.145
2020-12-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0431
2020-12-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1265
2020-12-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0052
2020-12-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4708
2020-12-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.004
2020-12-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4023
2020-12-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2246
2020-12-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0922
2020-12-31,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.1453
2021-01-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3608
2021-01-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0
2021-01-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.454
2021-01-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6081
2021-01-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.45
2021-01-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1355
2021-01-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3407
2021-01-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8746
2021-01-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2114
2021-01-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6829
2021-01-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6037
2021-01-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6132
2021-01-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9001
2021-01-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1026
2021-01-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5759
2021-01-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.0079
2021-01-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6672
2021-01-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9347
2021-01-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2825
2021-01-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0353
2021-01-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1496
2021-01-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8517
2021-01-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2346
2021-01-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6648
2021-01-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5881
2021-01-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.846
2021-01-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6519
2021-01-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2608
2021-01-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.6327
2021-01-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.8778
2021-01-31,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",3.464
2021-02-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8749
2021-02-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5381
2021-02-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.38
2021-02-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7223
2021-02-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0844
2021-02-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5933
2021-02-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1226
2021-02-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.3193
2021-02-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.903
2021-02-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.07
2021-02-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8641
2021-02-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7788
2021-02-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.3953
2021-02-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8562
2021-02-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6426
2021-02-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6688
2021-02-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.8019
2021-02-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.9003
2021-02-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1708
2021-02-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.2283
2021-02-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.4706
2021-02-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.9676
2021-02-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.1092
2021-02-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0525
2021-02-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7548
2021-02-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.8999
2021-02-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.67
2021-02-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2671
2021-03-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.9647
2021-03-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.5863
2021-03-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.747
2021-03-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7806
2021-03-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2386
2021-03-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6615
2021-03-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2632
2021-03-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5398
2021-03-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6734
2021-03-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6248
2021-03-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.1301
2021-03-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.579
2021-03-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.981
2021-03-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.8995
2021-03-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2809
2021-03-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.0727
2021-03-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7887
2021-03-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9344
2021-03-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4593
2021-03-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.4547
2021-03-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",3.2775
2021-03-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.5704
2021-03-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6523
2021-03-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5556
2021-03-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2174
2021-03-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.936
2021-03-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9643
2021-03-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0852
2021-03-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",3.087
2021-03-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3776
2021-03-31,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.756
2021-04-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5448
2021-04-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6286
2021-04-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0925
2021-04-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.4832
2021-04-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.447
2021-04-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0697
2021-04-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.9553
2021-04-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.7027
2021-04-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3537
2021-04-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0905
2021-04-11,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9065
2021-04-12,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0129
2021-04-13,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5835
2021-04-14,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.0968
2021-04-15,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.879
2021-04-16,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6917
2021-04-17,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.2593
2021-04-18,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.007
2021-04-19,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.9229
2021-04-20,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.8027
2021-04-21,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.5611
2021-04-22,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6719
2021-04-23,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.3805
2021-04-24,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.5126
2021-04-25,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.646
2021-04-26,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6367
2021-04-27,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.877
2021-04-28,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.9293
2021-04-29,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6495
2021-04-30,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7066
2021-05-01,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.6488
2021-05-02,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6856
2021-05-03,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.7707
2021-05-04,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.3921
2021-05-05,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.6845
2021-05-06,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",2.2553
2021-05-07,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.3721
2021-05-08,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.4332
2021-05-09,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",0.984
2021-05-10,54KAouDP7ho,Wie funktioniert die Maximum Likelihood Schätzung?,"Dec 12, 2018",1.9397
